item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,ipa_en,ipa_l1,freq,morpheme_count,char_length,syllables,edit_distance,phon_edit_distance
2799,de,instrumental,adjective,i___________,maßgeblich,"Ihre Expertise war maßgeblich, um das Projekt zum Abschluss zu bringen.",-5.246828745,ɪnstɹəmɛntəl,maːsɡeːplɪç,3.99,2,12,4,12,12
2800,de,indoor,adjective,i_____,Hallen-,Lass uns in ein Hallenbad schwimmen gehen.,-0.234193197,ɪndɔːɹ,halən,4.09,2,6,2,7,6
2801,de,childbirth,noun,c_________,Entbindung,Eine Entbindung kann zahlreiche Stunden dauern. ,-2.345581647,tʃaɪldbɜːθ,ɛntbɪndʊŋ,3.42,1,10,2,10,9
2802,de,ultimate,adjective,u_______,endgültig,Die endgültige Entscheidung bleibt den Eltern vorbehalten.,-0.962808519,ʌltᵻmət,ɛntɡʏltɪç,4.53,1,8,3,8,7
2803,de,cemetery,noun,c_______,Friedhof,Auf einem Friedhof sind Menschen begraben. ,-1.841193782,sɛmɪtɛɹi,friːthoːf,4.06,1,8,1,7,8
2804,de,doorway,noun,d______,"Türeingang, Eingangsbereich","Als ich nach Hause kam, empfing mich mein Mann im Türeingang.",-1.05002502,dɔːɹweɪ,tyːraɪŋaŋ aɪnɡaŋsbəraɪç,3.51,1,7,2,26,21
2805,de,rural,adjective,r____,ländlich,Gerade in ländlichen Regionen muss man auch für ein abwechslungsreiches kulturelles Angebot sorgen.,-0.414645851,ɹʊɹɹəl,lɛntlɪç,4.59,1,5,2,7,7
2806,de,important,adjective,i________,wichtig,"Es ist wichtig, dass du pünktlich zum Unterricht erscheinst.",1.683902972,ɪmpɔːɹtənt,vɪçtɪç,5.44,2,9,3,8,9
2807,de,attached,adjective,a_______,"angehängt, an etw hängen",Bitte füllen Sie die angehängten Formulare aus.,-0.534408927,ɐtætʃt,anɡəhɛŋt an ɛtf hɛŋən,4.52,2,8,2,19,19
2808,de,mention,noun,m______,erwähnt werden,Der Autor wurde während der ganzen Konferenz nicht erwähnt.,0.84436672,mɛnʃən,ɛɾvɛːnt vɛɾdən,4.73,2,7,2,11,10
2809,de,unspoken,adjective,u_______,unausgesprochen,Ein unausgesprochener Verdacht gegen ihn hing in der Luft.,-0.839067283,ʌnspoʊkən,ʊnaʊsɡəʃprɔxən,3.17,2,8,2,8,9
2810,de,lie,noun,l__,Lüge,Er verbreitet nur Lügen.,1.6886367,laɪ,lyːɡə,4.84,1,3,1,3,4
2811,de,liberal,adjective,l______,"tolerant, aufgeschlossen (nicht: tolerant)",Wir möchten unser Kind tolerant erziehen.,-2.196741676,lɪbɚɹəl,toːleːrant aʊfɡəʃlɔsən nɪçt toːleːrant,4.66,1,7,3,37,35
2812,de,protection,noun,p_________,Schutz,Eine Hütte bietet Schutz vor Unwetter und Regen.,0.145054979,pɹətɛkʃən,ʃʊts,4.85,2,10,3,9,8
2813,de,widely,adverb,w_____,weithin,Diese Produkte sind heutzutage weithin erhältlich.,-1.826960782,waɪdli,vaɪthɪn,4.54,2,6,1,5,5
2814,de,law,noun,l__,Gesetz,Das neue Gesetz wird bald in Kraft treten.,3.612345928,lɔː,ɡəzɛts,5.46,1,3,1,6,6
2815,de,limited,adjective,l______,begrenzt,Wir bieten eine begrenzte Anzahl von Studienplätzen an.,0.758409492,lɪmɪɾᵻd,bəɡrɛntst,5.02,2,7,2,8,9
2816,de,fraction,noun,f_______,Bruchteil,Sein Vermögen wird nur noch auf einen Bruchteil seines ursprünglichen Werts geschätzt.,-1.936583121,fɹækʃən,brʊxtaɪl,3.96,2,8,2,6,8
2817,de,actually,adverb,a_______,eigentlich,Was ist denn eigentlich passiert?,0.065920228,æktʃuːəli,aɪɡəntlɪç,5.49,2,8,3,9,9
2818,de,cheer,verb,c____,vor Freude jubeln,Sie jubeln vor Freude.,-0.630771066,tʃɪɹ,fɔɾ frɔødə juːbəln,4.06,2,5,1,15,18
2819,de,smartphone,noun,s_________,Smartphone,Du solltest dein Geld wirklich nicht schon wieder für ein Smartphone ausgeben.,2.292360019,smɑːɹtfoʊn,smaɾtfoːnə,4.06,1,10,2,1,5
2820,de,pm,adverb,p_,"Abkürzung für nachmittags, abends",Wir treffen uns dann später um 5 Uhr nachmittags im Pub.,1.352295328,piːʲɛm,apkʏɾtsʊŋ fyːɾ naxmɪtɑːks ɑːbənts,4.69,1,2,1,32,30
2821,de,branch,noun,b_____,"Ast, Zweig (nicht: twig)",Ein Ast des Baumes ist während des Sturmes abgebrochen.,-0.284779463,bɹæntʃ,ast tsvaɪk nɪçt twiːk,4.58,1,6,1,21,19
2822,de,atmosphere,noun,a_________,Atmosphäre,Die Astmosphäre der Erde ist stark verschmutzt.,0.08501903,ætməsfɪɹ,atmɔsfɛːrə,4.46,1,10,3,2,6
2823,de,turn,noun,t___,Drehung,Mit einer einzelnen Drehung ließ sich die Schraube lösen.,0.750015311,tɜːn,dreːʊŋ,5.32,1,4,1,6,5
2824,de,dolphin,noun,d______,Delfin,Wir haben wilde Flussdelfine gefüttert.,0.196130696,dɑːlfɪn,dɛlfɪn,3.67,1,7,2,4,2
2825,de,pressure,noun,p_______,Druck,Die Bevölkerung übte immer größeren Druck gegen die Regierung aus.,0.845255757,pɹɛʃɚ,drʊk,5.01,2,8,2,6,5
2826,de,therefore,adverb,t________,deshalb,Sie ist erst 15 und darf deshalb noch nicht selbst fahren.,0.033861161,ðɛɹfɔːɹ,dɛshalp,4.87,1,9,2,8,6
2827,de,thigh,noun,t____,Oberschenkel,Mein linker Oberschenkel schmerzt.,-1.514236665,θaɪ,oːbɜʃɛŋkəl,3.73,1,5,1,11,10
2828,de,brownie,noun,b______,Brownie,Ich mag Brownies lieber als Muffins.,1.258459652,bɹaʊni,brɔvniː,3.21,1,7,1,1,4
2829,de,pictured,adjective,p_______,abgebildet,Die abgebildete Figur sitzt auf einem großen Felsbrocken.,-0.829526571,pɪktʃɚd,apɡəbɪldət,3.79,2,8,2,9,8
2830,de,paste,verb,p____,etw kleben,Sie klebt die Kopie in ihr Heft.,-1.944721244,peɪst,ɛtf kleːbən,3.91,1,5,1,9,10
2831,de,washroom,noun,w_______,Toilette,"Wo ist hier die Toilette, bitte?",-0.942801593,wɑːʃɹuːm,toːiːlɛtə,2.8,1,8,2,8,8
2832,de,divine,adjective,d_____,"göttlich, heilig",Der Kuchen schmeckt göttlich!,-1.617863882,dᵻvaɪn,ɡœtlɪç haɪlɪç,4.24,1,6,2,14,11
2833,de,decide,verb,d_____,sich entscheiden,"Ich kann mich nicht entscheiden, welches Kleid ich anziehen soll. ",0.966328246,dᵻsaɪd,zɪç ɛntʃaɪdən,4.78,1,6,2,11,10
2834,de,indeed,adverb,i_____,in der Tat,Das sind in der Tat schlechte Nachrichten!,0.752231322,ɪndiːd,ɪn dɛɾ tɑːt,4.79,3,6,2,6,7
2835,de,weird,adjective,w____,seltsam,Vorgestern hatte ich einen seltsamen Traum.,-0.033164782,wɪɹd,zɛltzɑːm,4.81,1,5,1,6,8
2836,de,guide,verb,g____,jdn führen,Der Mann führte sie durch das dunkle Dorf.,0.757695556,ɡaɪd,jɔtdeːɛn fyːrən,4.75,1,5,1,9,14
2837,de,determined,adjective,d_________,entschlossen,Er ist ein starker und entschlossener junger Mann.,-1.685481875,dɪtɜːmɪnd,ɛntʃlɔsən,4.64,2,10,3,10,8
2838,de,congressional,adjective,c____________,"Kongress-,",Die Kongressabgeordneten treffen sich heute zu einer Versammlung.,-3.643662564,kəŋɡɹɛʃənəl,kɔŋɡrɛs,4.19,1,13,4,6,7
2839,de,delighted,adjective,d________,"hocherfreut, vergnügt",Ich bin hocherfreut über deinen Besuch.,-0.281164429,dᵻlaɪɾᵻd,hoːxɛɾfrɔøt fɛɾɡənyːkt,4.09,2,9,2,18,21
2840,de,responsible,adjective,r__________,verantwortlich,Eltern sind für die Sicherheit ihrer Kinder verantwortlich.,-0.106456347,ɹᵻspɑːnsᵻbəl,fɛɾantvɔɾtlɪç,4.88,3,11,3,12,13
2841,de,rare,adjective,r___,selten,Es handelt sich um eine besonders seltene Pflanzenart.,2.103000543,ɹɛɹ,zɛltən,4.77,1,4,1,5,5
2842,de,gymnastics,noun,g_________,Turnen,Das Turnen macht den Kinder Spaß.,0.420302315,dʒɪmnæstɪks,tʊɐnən,3.6,1,10,2,9,10
2843,de,still,adverb,s____,immer noch,Er ist immer noch einer der beliebtesten Entertainer im deutschen Fernsehen.,1.545453512,stɪl,ɪmɜ nɔx,5.92,1,5,1,10,7
2844,de,formulate,verb,f________,"etw ausarbeiten, formulieren",Das Team arbeitet einen Plan aus.,-0.956776946,fɔːɹmjʊleɪt,ɛtf aʊsaɾbaɪtən fɔɾmuːliːrən,3.23,1,9,3,21,25
2845,de,vow,verb,v__,geloben,Die beiden wollen sich gegenseitig ewige Freundschaft geloben.,-0.87914698,vaʊ,ɡəloːbən,3.56,1,3,1,6,8
2846,de,downtown,adjective,d_______,"Innenstadt, Stadtmitte","Sie wohnen in einer Wohnung, die sich in der Innenstadt befindet.",-0.326746359,daʊntaʊn,ɪnənstat ʃtatmɪtə,4.4,1,8,2,20,14
2847,de,illuminating,adjective,i___________,"aufschlussreich, erhellend",Die Diskussion war sehr aufschlussreich.,-2.926543059,ɪluːmᵻneɪɾɪŋ,aʊfʃlʊsraɪç ɛɾhɛlənt,3.21,2,12,5,22,18
2848,de,raised,adjective,r_____,erhöht,"Er stand auf einer erhöhten Plattform, damit man seine Rede besser hören konnte.",-1.71448403,ɹeɪzd,ɛɾhøːt,4.84,2,6,1,6,6
2849,de,dad,noun,d__,"Papa, Vati (nicht: father)",Ich nenne meinen Vater Papa.,3.600369026,dæd,pɑpɑː fɑtiː nɪçt fatɜ,4.95,1,3,1,25,21
2850,de,rushed,adjective,r_____,übereilt,Wir sollten keine übereilte Entscheidung treffen und alle Optionen in Erwägung ziehen.,-1.978882709,ɹʌʃt,yːbɜaɪlt,3.98,2,6,1,7,7
2851,de,century,noun,c______,Jahrhundert,Zur letzten Jahrhundertwende gab es ein großes Fest.,2.027197068,sɛntʃɚɹi,jɑːɾhʊndɜt,5.02,1,7,2,9,10
2852,de,timing,noun,t_____,zeitliche Planung,Überprüfen Sie bitte die zeitliche Planung Ihrer Flüge sorgfältig.,-0.277410131,taɪmɪŋ,tsaɪtlɪçə plɑnʊŋ,4.29,2,6,2,13,11
2853,de,citizen,noun,c______,Bürger,Die Bürger der Stadt waren mit dem neuen Bürgermeister nicht zufrieden. ,-0.021272414,sɪɾɪzən,bʏɾɡɜ,4.39,1,7,2,6,6
2854,de,improved,adjective,i_______,verbessert,Die verbesserte Formel machte das Produkt noch erfolgreicher.,-0.384053632,ɪmpɹuːvd,fɛɾbɛsɜt,4.61,3,8,2,9,8
2855,de,valued,adjective,v_____,geschätzt,Er ist ein geschätzter Freund unserer Familie.,-1.370166748,væljuːd,ɡəʃɛtst,4.07,2,6,2,9,7
2856,de,realistic,adjective,r________,realistisch,Wir müssen realistisch bleiben.,2.278818951,ɹiːʲəlɪstɪk,reːalɪstɪʃ,4.16,2,9,3,2,5
2857,de,wish,noun,w___,Wunsch,"Sein größter Wunsch ist es, einmal Enkelkinder zu haben.",2.47279563,wɪʃ,vʊnʃ,5.18,1,4,1,4,3
2858,de,internationally,adverb,i______________,weltweit,Wird diese Kreditkarte weltweit akzeptiert?,-1.172646017,ɪntɚnæʃənəli,vɛltvaɪt,3.95,3,15,5,13,12
2859,de,heterosexuality,noun,h______________,Heterosexualität,Gleichgeschlechtliche Partnerschaften werden oft vor dem Hintergrund der Heterosexualität betrachtet.,0.223628822,hɛɾɚɹəsɛkʃuːælᵻɾi,heːteːroːzɛksuːɑːliːtɛːt,2.52,1,15,5,3,18
2860,de,pineapple,noun,p________,Ananas,Der Strandverkäufer verkauft frische Ananas.,1.109351839,paɪnæpəl,anɑnɑːs,3.58,1,9,2,7,7
2861,de,hike,verb,h___,wandern,Am Wochenende waren wir wandern.,0.90453051,haɪk,vandɜn,3.95,1,4,1,6,5
2862,de,investigating,adjective,i____________,ermittelnd,"Die ermittelnde Behörde ist dabei, den Fall zu lösen.",-0.801489828,ɪnvɛstᵻɡeɪɾɪŋ,ɛɾmɪtəlnt,4.08,3,13,5,10,12
2863,de,backside,noun,b_______,"Hinterteil, Hintern (nicht: bottom)",Ich bin auf dem Eis ausgerutscht und auf mein Hinterteil gefallen.,-2.597052678,bæksaɪd,hɪntɜtaɪl hɪntɜn nɪçt bɔtoːm,3.2,1,8,2,33,26
2864,de,thorough,adjective,t_______,umfassend,Sie müssen für diesen Job eine umfassende Ausbildung vorweisen.,-3.048638512,θʌɹoʊ,ʊmfasənt,3.97,1,8,2,9,8
2865,de,politician,noun,p_________,Politiker / Politikerin,Dieser Politiker genießt das Vertrauen vieler Wähler und Wählerinnen.,0.265518578,pɑːlɪtɪʃən,poːliːtiːkɜ poːliːtiːkərɪn,4.16,1,10,2,16,20
2866,de,skull,noun,s____,Schädel,"Man sollte beim Skifahren heutzutage wirklich einen Helm tragen, um den Schädel vor Verletzungen zu schützen.",-0.783371878,skʌl,ʃɛːdəl,4.09,1,5,1,6,5
2867,de,magic,noun,m____,"Magie, Zauber","Der alte Mann erzählt gerne Märchen, die sehr viel Magie enthalten.",2.559380422,mædʒɪk,maɡiː tsaʊbɜ,4.76,1,5,2,10,11
2868,de,dig,verb,d__,graben,Der Hund gräbt ein Loch in den Boden.,0.569380578,dɪɡ,ɡrɑːbən,4.22,1,3,1,6,7
2869,de,spelling,noun,s_______,Rechtschreibung,"Sie hat sich vorgenommen, mehr auf ihre Rechtschreibung zu achten.",-0.623697617,spɛlɪŋ,rɛçtʃraɪbʊŋ,4.0,2,8,1,11,9
2870,de,cow,noun,c__,Kuh,Die Kuh gibt Milch.,2.306977338,kaʊ,kuː,4.14,1,3,1,3,2
2871,de,editor,noun,e_____,Herausgeber,Die Herhausgeberin der Zeitung macht ihre Arbeit gut.,0.498791059,ɛdɪɾɚ,hɛraʊsɡeːbɜ,4.62,1,6,3,9,10
2872,de,merit,noun,m____,Vorteil (nicht: advantage),Sandra und ihre beste Freundin diskutieren über die Vorteile einer guten Ehe.,-3.450557161,mɛɹɪt,foːɾtaɪl nɪçt advantɑːɡə,4.08,1,5,2,23,22
2873,de,sharply,adverb,s______,scharf,Die Chili ist deutlich kleiner als Pfefferoni und brennt auch scharf im Mund.,-3.220725821,ʃɑːɹpli,ʃaɾf,3.89,2,7,1,4,6
2874,de,dear,adjective,d___,Lieber (am Anfang eines Briefes),"Liebe Anna, wie geht es dir?",3.785985956,dɪɹ,liːbɜ am anfaŋ aɪnəs briːfəs,4.77,1,4,1,29,27
2875,de,recovery,noun,r_______,"Genesung, Erholung",Die Ärztin hat zuvor noch nie eine derart schnelle Genesung nach einer Operation gesehen.,-0.475195638,ɹᵻkʌvɚɹi,ɡəneːzʊŋ ɛɾhoːlʊŋ,4.58,2,8,3,16,17
2876,de,perfection,noun,p_________,Perfektion,"Sie will Perfektion erlangen, deshalb übt sie ohne Pause.",2.282474676,pɚfɛkʃən,pɛɾfɛktsjoːn,3.99,2,10,3,2,7
2877,de,casual,adjective,c_____,"locker, zwanglos",Ich habe mich zwanglos mit ihm unterhalten.,-1.711776179,kæʒuːəl,lɔkɜ tsvaŋloːs,4.23,1,6,3,13,12
2878,de,experiment,verb,e_________,experimentieren,Der Künstler experimentiert mit verschiedenen Materialien.,0.718153083,ɛkspɛɹɪmənt,ɛkspeːriːməntiːrən,4.38,2,10,4,5,10
2879,de,director,noun,d_______,Regisseur,Der Regisseur ist für den Film verantwortlich.,0.916826519,dᵻɹɛktɚ,reːɡɪsøːɾ,5.15,1,8,3,8,9
2880,de,professor,noun,p________,Hochschullehrer / Hochschullehrerin,"Eine Hochschullehrer war bereit, den Vorfall genauer zu beschreiben.",0.310769081,pɹəfɛsɚ,hoːxʃuːlleːrɜ hoːxʃuːlleːrərɪn,4.9,1,9,3,31,30
2881,de,open,adjective,o___,offen,Die offene Bäckerei schließt in ein paar Minuten.,2.455388518,oʊpən,ɔfən,5.48,1,4,1,2,3
2882,de,ride,noun,r___,Fahrt,Die Fahrt mit dem Bus verging wirklich sehr schnell.,1.271334806,ɹaɪd,fɑːɾt,4.85,1,4,1,5,5
2883,de,near,preposition,n___,in der Nähe,Die Familie wohnt in der Nähe der Post.,1.675727883,nɪɹ,ɪn dɛɾ nɛːə,5.29,1,4,1,9,10
2884,de,terrible,adjective,t_______,furchtbarer,Da kam ihr ein furchtbarer Gedanke.,-0.048739383,tɛɹᵻbəl,fʊɐçtbɑːrɜ,4.71,2,8,2,8,9
2885,de,hour,noun,h___,Stunde,Die Tour beginnt zu jeder vollen Stunde.,3.311809343,aʊɚ,ʃtʊndə,5.18,1,4,1,5,5
2886,de,hairy,adjective,h____,"haarig, stark behaart",Der junge Mann hat eine stark behaarte Brust.,1.194878193,hɛɹi,hɑːrɪç ʃtaɾk bəhɑːɾt,3.8,1,5,1,17,19
2887,de,disconnected,adjective,d___________,zusammenhangslos,Der Aufsatz besteht nur aus zusammenhanglosen Sätzen. ,-2.44301737,dɪskənɛktᵻd,tsuːzamənhaŋsloːs,3.52,3,12,4,13,15
2888,de,computer,noun,c_______,Computer,Jeder Schüler hat mittlerweile einen Computer zu Hause.,2.451159556,kəmpjuːɾɚ,kɔmpjuːtɜ,4.97,2,8,2,1,3
2889,de,media,noun,m____,Medien,Alle Medien berichten schon den ganzen Tag von dem Unfall.,1.643765805,miːdiːʲə,meːdɪʲən,5.3,1,5,2,3,4
2890,de,intuition,noun,i________,Intuition,Eine gute Intuition kann Leben retten.,1.255277064,ɪntuːɪʃən,ɪntuːiːtsjoːn,3.54,3,9,3,1,7
2891,de,sick,adjective,s___,krank,"Wenn du wirklich so krank bist, dann solltest du zu Hause bleiben und dich auskurieren.",1.895732273,sɪk,kraŋk,4.88,1,4,1,4,4
2892,de,sofa,noun,s___,Couch,Wir haben eine gemütliche große Couch für unser Wohnzimmer gekauft.,2.291383093,soʊfə,(en)kaʊtʃ(de),3.81,1,4,1,4,12
2893,de,bodybuilding,noun,b___________,Muskelaufbau,Früher hat Arnold Schwarzenegger viel trainiert. Er hat gezielten Muskelaufbau betrieben.,-0.901560305,bɑːdɪbɪldɪŋ,mʊskəlaʊfbaʊ,3.14,2,12,3,12,12
2894,de,alter,verb,a____,etw ändern (nicht: modify),Er trainierte täglich und veränderte somit sein Aussehen.,-2.038423293,ɔltɚ,ɛtf ɛndɜn nɪçt moːdiːfiː,4.05,2,5,2,24,23
2895,de,accumulate,verb,a_________,"etw ansammeln, anhäufen",Über die Jahre hinweg sammeln sich viele Bücher in der Wohnung an.,-1.612756887,ɐkjuːmjʊleɪt,ɛtf anzaməln anhɔøfən,3.48,1,10,4,18,20
2896,de,technique,noun,t________,Verfahren,"Der Autor kombiniert verschiedene Verfahren, um die Geschichte zu erzählen.",-2.457702781,tɛkniːk,fɛɾfɑːrən,4.47,1,9,2,8,7
2897,de,slavery,noun,s______,Sklaverei,Sklaverei verstößt gegen die Menschenrechte und ist nach wie vor ein Problem in vielen Ländern.,1.438390461,sleɪvɚɹi,sklɑveːraɪ,4.21,1,7,1,4,8
2898,de,molecule,noun,m_______,Molekül,Das Molekül besteht aus zwei Atomen.,0.164667642,mɑːlɪkjuːl,moːleːkyːl,3.67,1,8,2,4,5
2899,de,journal,noun,j______,"Zeitschrift, Fachzeitschrift",Die Doktorantin hat einen Artikel in einer renommierten Fachzeitschrift veröffentlicht.,1.990696883,dʒɜːnəl,tsaɪtʃrɪft faxtsaɪtʃrɪft,4.77,1,7,2,26,24
2900,de,radioactive,adjective,r__________,radioaktiv,Die umliegenden Gebäude müssen auf radioaktive Strahlung untersucht werden.,1.375818785,ɹeɪdɪʲoʊæktɪv,rɑdɪʲoːaktiːf,3.72,1,11,4,2,8
2901,de,pin,verb,p__,etw befestigen,Sie befestigt das Bild an der Wand.,-0.933938357,pɪn,ɛtf bəfɛstiːɡən,4.28,1,3,1,12,14
2902,de,trout,noun,t____,Forelle,Sollen wir heute eine Forelle zum Abendessen braten?,-1.345795985,tɹaʊt,foːrɛlə,3.78,1,5,1,6,7
2903,de,react,verb,r____,reagieren,"Ich hätte mir nicht gedacht, dass sie so reagieren wird.",1.60547102,ɹɪʲækt,reːaɡiːrən,4.16,2,5,2,6,10
2904,de,job,noun,j__,"Arbeit, Stelle",Bewirbst du dich für diese Stelle?,2.833891833,dʒɑːb,aɾbaɪt ʃtɛlə,5.5,1,3,1,13,12
2905,de,microchip,noun,m________,Mikrochip,Dieses Gerät funktioniert mit einem Mikrochip.,1.414928378,maɪkɹoʊtʃɪp,miːkroːtʃɪp,2.87,1,9,3,2,4
2906,de,tight,adjective,t____,fest,Er steckte sein Haar zu einem festen Knoten auf.,-0.166019634,taɪt,fɛst,4.57,1,5,1,4,3
2907,de,openly,adverb,o_____,offen,Sie sprechen sich offen gegen die neuen Richtlinien aus.,0.027977551,oʊpənli,ɔfən,4.11,2,6,1,4,5
2908,de,sailor,noun,s_____,"Seefahrer / Seefahrerin, Matrose / Matrosin",Er heuerte nach der Schule als Matrose bei einer großen Frachtgesellschaft an.,-0.913689123,seɪlɚ,zeːfɑːrɜ zeːfɑːrərɪn matroːzə matroːziːn,3.78,1,6,2,39,38
2909,de,uphold,verb,u_____,wahren,"Die Regierungen haben die Pflicht, die Menschenrechte zu wahren.",-2.66902913,ʌphoʊld,vɑːrən,3.52,1,6,2,5,7
2910,de,front,adjective,f____,vorderster,"Im Kino mag ich nicht, in den vordersten Reihen zu sitzen.",-0.458476106,fɹʌnt,fɔɾdɜstɜ,5.28,1,5,1,8,6
2911,de,materialistic,adjective,m____________,materialistisches,Dein materialistisches Denken ist bedenklich. Brauchst du wirklich immer das neueste Handy?,0.637774658,mətɪɹiʲəlɪstɪk,mɑteːriːalɪstɪʃəs,2.99,1,13,6,4,9
2912,de,auction,noun,a______,Versteigerung,"Er nahm an der Versteigerung teil, weil er einen Ring für seine Frau kaufen wollte.",0.105090344,ɔːkʃən,fɛɾʃtaɪɡərʊŋ,4.27,2,7,2,10,10
2913,de,team,noun,t___,Mannschaft,Die gegnerische Mannschaft ist nicht zu unterschätzen.,3.381316165,tiːm,manʃaft,5.67,1,4,1,9,7
2914,de,sociological,adjective,s___________,sozialwissenschaftlich,"Es gibt einige sozialwissenschaftliche Fragen, die im Rahmen dieser Vorlesung diskutiert werden sollen.",-2.701371259,soʊsɪʲəlɑːdʒɪkəl,zoːtsiːalvɪsɛnʃaftlɪç,3.26,1,12,5,15,17
2915,de,band,noun,b___,Musikgruppe,Heute spielt eine bekannte Musikgruppe in unserer Lieblingsbar.,3.105849561,bænd,muːziːkɡrʊpə,4.92,1,4,1,11,12
2916,de,block,noun,b____,Block,In diesem Häuserblock wird nächsten Monat eine Wohnung frei.,2.086932328,blɑːk,blɔk,4.88,1,5,1,1,2
2917,de,fund,verb,f___,etw finanzieren,Die Errichtung des Denkmals wurde von privaten Sponsoren finanziert.,-1.521737257,fʌnd,ɛtf fiːnantsiːrən,4.82,1,4,1,13,15
2918,de,meantime,noun,m_______,Zwischenzeit,Ich gehe jetzt einkaufen. In der Zwischenzeit könntest du die Küche aufräumen.,0.343009518,miːntaɪm,tsvɪʃəntsaɪt,4.04,1,8,2,11,8
2919,de,accusation,noun,a_________,"Beschuldigung, Anschuldigung",Er wies die Anschuldigung von sich.,-0.722252083,ækjuːzeɪʃən,bəʃʊldɪɡʊŋ anʃʊldɪɡʊŋ,3.6,2,10,4,23,20
2920,de,cinematography,noun,c_____________,Kinematografie,Die Kinematografie umfasst die Grundlagen der Filmaufnahme.,-0.761877856,sɪnɪmɐtɑːɡɹəfi,kiːneːmɑtɔɡrafiː,3.24,1,14,4,4,11
2921,de,cardiologist,noun,c___________,Kardiologe,Der Kardiologe untersucht das Herz des Patienten.,0.282473638,kɑːɹdɪʲoʊlədʒɪst,kaɾdɪʲoːloːɡə,2.9,1,12,4,4,10
2922,de,harmonic,adjective,h_______,harmonisch,Diese Melodie klingt sehr harmonisch.,0.50359317,hɑːɹmɑːnɪk,haɾmoːnɪʃ,3.33,1,8,3,2,5
2923,de,voiceless,adjective,v________,stimmlos,Der Unterschied zwischen stimmhaftem und stimmlosem S ist vielen nicht geläufig.,-0.796265182,vɔɪsləs,ʃtɪmloːs,2.76,1,9,2,6,5
2924,de,canvas,noun,c_____,"Segeltuch, Plane",Die Taschen sind aus alten Segeltüchern gefertigt.,-1.576446376,kænvəs,zeːɡəltʊx plɑːnə,3.96,1,6,2,14,15
2925,de,motorcycle,noun,m_________,Motorrad,Lukas fährt mit seinem Motorrad eine kurvenreiche Strecke.,-0.844925584,moʊɾɚsaɪkəl,moːtoːɾrɑːt,4.07,1,10,3,6,9
2926,de,announce,verb,a_______,"etw bekanntgeben, etw verkünden",Bei der Feier gaben sie ihre Verlobung bekannt. ,0.860860903,ɐnaʊns,ɛtf bəkantɡeːbən ɛtf fɛɾkʏndən,4.26,1,8,2,26,28
2927,de,redhead,noun,r______,Rothaariger / Rothaarige,Rothaarige gelten in manchen Kulturkreisen als besonders attraktiv.,-1.046657818,ɹɛdhɛd,rɔtɑːrɪɡɜ rɔtɑːrɪɡə,3.23,2,7,2,20,19
2928,de,hat,noun,h__,Hut,Der Mann trägt jeden Tag den gleichen Hut.,1.58220175,hæt,huːt,4.53,1,3,1,2,2
2929,de,describe,verb,d_______,jdn/etw beschreiben,Das Buch beschreibt die Geschichte der Menschheit.,0.42303485,dᵻskɹaɪb,jɔtdeːɛn ɛtf bəʃraɪbən,4.56,1,8,2,11,18
2930,de,subsequent,adjective,s_________,nachfolgende,Das müsst ihr in einem nachfolgenden Meeting noch entscheiden.,-2.502462603,sʌbsᵻkwənt,naxfɔlɡəndə,4.39,1,10,2,10,9
2931,de,scanner,noun,s______,Scanner,Dieser Scanner ist hochauflösend und äußerst schnell.,2.494044876,skænɚ,(en)skanə(de),3.56,2,7,2,1,10
2932,de,confine,verb,c______,"etw auf etw beschränken, auf etw beschränkt sein",Die Klassenzimmer sind auf 25 Schüler beschränkt.,-2.781351063,kənfaɪn,ɛtf aʊf ɛtf bəʃrɛŋkən aʊf ɛtf bəʃrɛŋkt zaɪn,2.92,1,7,2,43,36
